GrantId,Distance_Min,Grant_Match
7807,0,"[{""Grant"":""328"",""Jaccard"":0},{""Grant"":""375"",""Jaccard"":0}]"
7808,0.6666666666666666,[]
7812,0.66,[]
7813,0.8333333333333334,[]
7817,0.875,[]
7822,0.9,[]
7825,0,"[{""Grant"":""7750"",""Jaccard"":0}]"
7833,0.66,[]
7839,0.7037037037037037,[]
7843,0.875,[]
7846,0.8,[]
7851,0.8355263157894737,[]
7854,0.7307692307692307,[]
7856,0,"[{""Grant"":""7699"",""Jaccard"":0}]"
7857,0.8181818181818182,[]
7858,0.8333333333333334,[]
7860,0.9,[]
7862,0.9,[]
7863,0.6666666666666666,[]
7867,0.7333333333333333,[]
7868,0.5714285714285714,[]
7872,0.8333333333333334,[]
7874,0.7333333333333333,[]
7877,0.5,[]
7884,0.8,[]
7887,0.6363636363636364,[]
7888,0.963963963963964,[]
7892,0.8888888888888888,[]
7893,0.7567567567567568,[]
7894,0.9387755102040817,[]
7895,0.96,[]
7898,0.875,[]
7900,0.85,[]
7902,0.998389694041868,[]
7912,0.46153846153846156,[]
7914,0.5,[]
7918,0.5773584905660377,[]
7920,0.5,[]
7925,0.5,[]
7928,0.875,[]
7929,0.9545454545454546,[]
7933,0.75,[]
7939,0,"[{""Grant"":""5704"",""Jaccard"":0}]"
7940,0.8642857142857143,[]
7944,0.9285714285714286,[]
7951,0.6666666666666666,[]
7953,0.75,[]
7954,0.967741935483871,[]
7956,0.75,[]
7967,0.75,[]
7974,0.45714285714285713,[]
7976,0.3333333333333333,[]
7977,0.3333333333333333,[]
7979,0.8,[]
8017,0.75,[]
